2012-12-02 15:33:18.357000,Oy_Mama20121128_package,1432156160,1,0,JEWISH
2012-12-02 16:50:16.137000,Save_My_Son_Diron_492513P,1393008640,1,0,TVONE
2012-12-02 17:20:33.520000,Unsung_Stacy_Lattisaw_492505P,1384898560,1,0,TVONE
2012-12-02 17:23:21.500000,M_Roman_BathP,1346457600,1,0,HGTV_15
2012-12-02 17:31:20.697000,M_Roman_Bath_HDP,5385062400,1,0,SCRIPPS_HD_32_RAPID
2012-12-02 17:50:31.780000,IMOT101_Women1212_Package,1378150400,1,0,LEGACY
2012-12-02 18:19:04.920000,IceLovesCoco306_C3R_52423P,708290560,1,0,E_C3
2012-12-02 19:19:43.043000,xJEW034_1212_Package,964761600,1,0,SHALOM
2012-12-02 19:48:22.207000,xST055_1212_Package,198533120,1,0,SHALOM
2012-12-02 20:04:29.517000,FootballNichollsStateAtOregonState_PAC12129,1287454720,1,0,PAC12_STANDARD
2012-12-02 20:12:11.590000,BasketballPortlandAtWashingtonSt_PAC12080,2579097600,1,0,PAC12_STANDARD
2012-12-02 20:36:39.203000,BigRichTx308_SDC3_mCs3J,1689681920,1,0,STYLE_C3
2012-12-02 21:34:18.170000,1202_ClevelandC3P0,800051200,1,0,FOXNET
2012-12-02 21:48:34.267000,Sugar_Dome_103HDP,1186744320,2,0,SNI_C3D4_MED
2012-12-02 22:18:37.303000,BigRichTx308HD_HDC3_MYNDD,6757877760,1,0,STYLE_C3
2012-12-02 22:37:45.823000,1202_Cleveland_HDC3P0,3165204480,1,0,FOXNET
2012-12-02 22:49:01.693000,IceLovesCoco306HD_C3R_HD_52447P,2832855040,1,0,E_C3
2012-12-02 23:34:22.383000,1202_Bob_BurgerC3P0,819394560,1,0,FOXNET
2012-12-03 00:25:13.870000,Walking_Dead_308_C3,1720207360,1,0,AMC_C3_ALL
2012-12-03 00:38:12.887000,1202_SimpsonsC3P0,860293120,1,0,FOXNET
2012-12-03 00:44:17.770000,1202_Amer_DadC3P0,856811520,1,0,FOXNET
2012-12-03 00:58:34.183000,1202_Bob_Burger_HDC3P0,3241707520,1,0,FOXNET
2012-12-03 01:09:23.583000,GlamFairy208_C3_52695P,1689139200,1,0,STYLE_C3
2012-12-03 01:15:04.653000,IceLovesCoco306HD_C3_HD_52439P,3388774400,1,0,E_C3
2012-12-03 01:21:37.720000,IceLovesCoco306_C3_52415Pr,847196160,1,0,E_C3
2012-12-03 01:25:36.097000,1202_Family_GuyC3P0,842670080,1,0,FOXNET
2012-12-03 01:34:01.297000,Walking_Dead_308_HD_C3,6880450560,1,0,AMC_C3_ALL
2012-12-03 01:59:18.013000,1202_Simpsons_HDC3P0,3403571200,1,0,FOXNET
2012-12-03 02:10:27.493000,1202_Amer_Dad_HDC3P0,3389788160,1,0,FOXNET
2012-12-03 02:26:05.717000,Comic_Men_208_C3,847329280,1,0,AMC_C3_ALL
2012-12-03 02:45:31.167000,GlamFairy208HD_C3_HD_52719P,6755850240,1,0,STYLE_C3
2012-12-03 02:59:37.627000,Talking_Dead_308_C3,851558400,1,0,AMC_C3_ALL
2012-12-03 03:04:11.083000,Talking_Dead_308_HD_C3,3396249600,1,0,AMC_C3_ALL
2012-12-03 03:25:53.207000,Comic_Men_208_HD_C3,3390310400,1,0,AMC_C3_ALL
2012-12-03 03:40:48.583000,1202_Family_Guy_HDC3P0,3333826560,1,0,FOXNET
2012-12-03 03:47:05.757000,Unique_USAP,707409920,1,0,FOODNETWORK_32
2012-12-03 04:43:12.930000,MRooms_309_HDP,5095260160,1,0,SCRIPPS_HD_2_RAPID
2012-12-03 05:20:15.520000,MRooms_309P,1273999360,1,0,HGTV_15_RAPID
2012-12-03 05:49:06.070000,GFOR0000000000018328_package,580536320,1,1,G4_9
2012-12-03 06:52:38.277000,MomsSeduceGirls_492611P,2310164480,1,0,CLUB_HARDCORE
2012-12-03 07:49:09.057000,Badass10951212_p,622080000,1,0,PLAYBOY_X_50
2012-12-03 09:20:46.030000,Swing10351212_p,1368750080,1,0,PLAYBOY_X_50
2012-12-03 09:49:37.033000,Foursome50951212_p,734566400,1,0,PLAYBOY_X_50
2012-12-03 10:04:44.407000,RaiseHouse_NOLA_HDP,2272829440,2,0,SNI_C3D4_MED_HD
2012-12-03 10:49:22.927000,1202_ClevelandVOD4P0,800368640,1,0,FOXNET
2012-12-03 11:19:58.843000,1202_SimpsonsVOD4P0,776683520,1,0,FOXNET
2012-12-03 11:54:44.493000,1202_Cleveland_HDVOD4P0,3166443520,1,0,FOXNET
2012-12-03 12:54:22.803000,1202_Bob_Burger_HDVOD4P0,3138129920,1,0,FOXNET
2012-12-03 13:20:30.893000,1202_Bob_BurgerVOD4P0,793210880,1,0,FOXNET
2012-12-03 13:23:03.137000,1202_Family_GuyVOD4P0,795207680,1,0,FOXNET
2012-12-03 13:51:37.450000,Sisters_Resistance20121128_package,1709240320,1,0,JEWISH
2012-12-03 14:19:30.157000,1202_Amer_DadVOD4P0,788623360,1,0,FOXNET
2012-12-03 14:39:02.490000,1202_Simpsons_HDVOD4P0,3072727040,1,0,FOXNET
2012-12-03 14:39:57.970000,1202_Family_Guy_HDVOD4P0,3146024960,1,0,FOXNET
2012-12-03 14:51:58.353000,BasketballDenverAtStanford_PAC12082,2515015680,1,0,PAC12_STANDARD
2012-12-03 15:36:27.813000,1202_Amer_Dad_HDVOD4P0,3119974400,1,0,FOXNET
2012-12-03 15:47:57.570000,VI_notorious_big_pop-258842-82081-P,126054400,1,0,MusicChoice_45_35
2012-12-03 15:48:59.500000,VI_2pac_hail_mary-258843-84360-P,157265920,1,0,MusicChoice_45_35
2012-12-03 15:49:56.567000,VI_a_winehouse__reha-258844-88141-P,118835200,1,0,MusicChoice_45_35
2012-12-03 15:50:43.150000,Tia_Tamera218_C3R_51632P,1318103040,1,0,STYLE_C3
2012-12-03 15:50:46.313000,VI_pitbull__go_girl-258845-105408-P,115333120,1,0,MusicChoice_45_35
2012-12-03 15:51:40.040000,VI_lady_gaga__poker-258846-110971-P,118876160,1,0,MusicChoice_45_35
2012-12-03 15:52:34.310000,VI_c__brown__transf-258847-116370-P,127846400,1,0,MusicChoice_45_35
2012-12-03 15:53:33.810000,VI_cali_swag__teach-258848-118865-P,129187840,1,0,MusicChoice_45_35
2012-12-03 15:54:27.317000,VI_c_brown__beautif-258849-122506-P,123484160,1,0,MusicChoice_45_35
